,age,height,weight,overall_rating,potential,total_attack,total_skill,total_movement,total_power,total_mentality,total_defending,total_goalkeeping,player_fifa_api_id,player_name
56149,22.0,177.8,161,65.0,75.0,275.0,299.0,362.0,287.0,268.0,38.0,54.0,189172,Fidel
56150,22.0,177.8,161,64.0,75.0,278.0,278.0,355.0,291.0,247.0,45.0,54.0,189172,Fidel
56154,18.0,177.8,161,65.0,66.0,283.0,283.0,329.0,268.0,252.0,41.0,54.0,189172,Fidel
56152,21.0,177.8,161,65.0,74.0,283.0,283.0,329.0,268.0,252.0,41.0,54.0,189172,Fidel
56153,20.0,177.8,161,65.0,66.0,283.0,283.0,329.0,268.0,252.0,41.0,54.0,189172,Fidel
56146,23.0,177.8,161,72.0,75.0,283.0,315.0,390.0,324.0,279.0,38.0,54.0,189172,Fidel
56155,17.0,177.8,161,65.0,66.0,283.0,283.0,329.0,268.0,252.0,41.0,54.0,189172,Fidel
56151,21.0,177.8,161,64.0,75.0,278.0,278.0,349.0,290.0,247.0,38.0,54.0,189172,Fidel
56145,23.0,177.8,161,73.0,75.0,284.0,316.0,394.0,324.0,282.0,38.0,54.0,189172,Fidel
56140,25.0,177.8,161,72.0,74.0,296.0,333.0,380.0,340.0,282.0,75.0,54.0,189172,Fidel
56143,23.0,177.8,161,72.0,75.0,284.0,317.0,384.0,323.0,282.0,75.0,54.0,189172,Fidel
56133,26.0,177.8,161,72.0,74.0,297.0,341.0,391.0,349.0,285.0,45.0,59.0,189172,Fidel
56134,26.0,177.8,161,72.0,74.0,297.0,341.0,391.0,349.0,285.0,45.0,59.0,189172,Fidel
56136,25.0,177.8,161,72.0,75.0,297.0,341.0,390.0,348.0,285.0,45.0,59.0,189172,Fidel
56137,25.0,177.8,161,72.0,74.0,296.0,333.0,380.0,340.0,282.0,75.0,54.0,189172,Fidel
56135,25.0,177.8,161,72.0,75.0,297.0,341.0,391.0,349.0,285.0,45.0,59.0,189172,Fidel
56139,25.0,177.8,161,72.0,74.0,296.0,333.0,380.0,340.0,282.0,75.0,54.0,189172,Fidel
56144,23.0,177.8,161,73.0,75.0,284.0,317.0,394.0,324.0,282.0,38.0,54.0,189172,Fidel
56141,25.0,177.8,161,72.0,74.0,296.0,334.0,381.0,340.0,282.0,75.0,54.0,189172,Fidel
56142,24.0,177.8,161,73.0,75.0,297.0,336.0,381.0,341.0,283.0,75.0,54.0,189172,Fidel
56138,25.0,177.8,161,72.0,74.0,296.0,333.0,380.0,340.0,282.0,75.0,54.0,189172,Fidel
56164,23.0,185.42,170,64.0,68.0,286.0,256.0,285.0,324.0,254.0,64.0,49.0,193835,Fidelis
56169,17.0,185.42,170,54.0,55.0,228.0,230.0,272.0,265.0,194.0,61.0,108.0,193835,Fidelis
56168,20.0,185.42,170,54.0,55.0,228.0,230.0,272.0,265.0,194.0,61.0,108.0,193835,Fidelis
56167,21.0,185.42,170,54.0,55.0,228.0,230.0,272.0,265.0,217.0,43.0,49.0,193835,Fidelis
56166,21.0,185.42,170,60.0,66.0,271.0,246.0,270.0,309.0,229.0,43.0,49.0,193835,Fidelis
56165,22.0,185.42,170,60.0,66.0,271.0,246.0,270.0,309.0,229.0,43.0,49.0,193835,Fidelis
56163,23.0,185.42,170,65.0,68.0,286.0,256.0,308.0,338.0,274.0,64.0,49.0,193835,Fidelis
56160,24.0,185.42,170,66.0,72.0,290.0,254.0,320.0,352.0,274.0,72.0,49.0,193835,Fidelis
56161,23.0,185.42,170,65.0,68.0,286.0,256.0,308.0,343.0,274.0,64.0,49.0,193835,Fidelis
56159,24.0,185.42,170,66.0,72.0,290.0,254.0,320.0,352.0,274.0,72.0,49.0,193835,Fidelis
56158,24.0,185.42,170,66.0,71.0,290.0,254.0,320.0,352.0,274.0,72.0,49.0,193835,Fidelis
56157,24.0,185.42,170,66.0,71.0,290.0,254.0,320.0,352.0,274.0,72.0,49.0,193835,Fidelis
56156,24.0,185.42,170,66.0,71.0,290.0,254.0,320.0,352.0,274.0,72.0,49.0,193835,Fidelis
56162,23.0,185.42,170,65.0,68.0,286.0,256.0,308.0,343.0,274.0,64.0,49.0,193835,Fidelis
56612,24.0,177.8,159,62.0,69.0,294.0,355.0,290.0,317.0,286.0,107.0,45.0,189640,Filipe
56616,19.0,177.8,159,61.0,69.0,294.0,365.0,290.0,317.0,286.0,107.0,45.0,189640,Filipe
56615,21.0,177.8,159,61.0,69.0,294.0,365.0,290.0,317.0,286.0,107.0,45.0,189640,Filipe
56614,21.0,177.8,159,61.0,69.0,294.0,365.0,290.0,317.0,286.0,107.0,45.0,189640,Filipe
56613,22.0,177.8,159,62.0,69.0,294.0,355.0,290.0,317.0,286.0,107.0,45.0,189640,Filipe
56611,24.0,177.8,159,55.0,69.0,275.0,334.0,290.0,325.0,276.0,107.0,45.0,189640,Filipe
56604,28.0,177.8,159,55.0,55.0,275.0,334.0,307.0,321.0,265.0,107.0,45.0,189640,Filipe
56609,25.0,177.8,159,55.0,56.0,275.0,334.0,307.0,328.0,265.0,107.0,45.0,189640,Filipe
56608,26.0,177.8,159,55.0,56.0,275.0,334.0,307.0,328.0,265.0,107.0,45.0,189640,Filipe
56607,26.0,177.8,159,55.0,56.0,275.0,334.0,307.0,328.0,265.0,107.0,45.0,189640,Filipe
56606,28.0,177.8,159,55.0,56.0,275.0,334.0,307.0,328.0,265.0,107.0,45.0,189640,Filipe
56605,28.0,177.8,159,55.0,55.0,275.0,334.0,307.0,328.0,265.0,107.0,45.0,189640,Filipe
56610,25.0,177.8,159,55.0,69.0,275.0,334.0,295.0,328.0,265.0,107.0,45.0,189640,Filipe
56817,32.0,172.72,161,67.0,67.0,290.0,284.0,336.0,298.0,227.0,57.0,53.0,175342,Flavio
56818,27.0,172.72,161,67.0,67.0,290.0,284.0,336.0,298.0,227.0,57.0,53.0,175342,Flavio
59370,23.0,187.96,181,66.0,71.0,292.0,320.0,325.0,312.0,323.0,179.0,29.0,195096,Fransergio
59371,23.0,187.96,181,67.0,72.0,304.0,323.0,325.0,315.0,331.0,179.0,29.0,195096,Fransergio
59372,23.0,187.96,181,68.0,74.0,311.0,335.0,336.0,307.0,348.0,179.0,29.0,195096,Fransergio
59373,23.0,187.96,181,68.0,74.0,315.0,335.0,336.0,307.0,348.0,179.0,29.0,195096,Fransergio
59374,21.0,187.96,181,68.0,74.0,315.0,335.0,336.0,307.0,348.0,179.0,29.0,195096,Fransergio
59378,19.0,187.96,181,65.0,72.0,259.0,285.0,346.0,333.0,334.0,197.0,125.0,195096,Fransergio
59376,20.0,187.96,181,67.0,71.0,266.0,334.0,356.0,330.0,316.0,179.0,29.0,195096,Fransergio
59377,19.0,187.96,181,65.0,72.0,284.0,312.0,364.0,334.0,321.0,189.0,29.0,195096,Fransergio
59379,16.0,187.96,181,65.0,72.0,259.0,285.0,346.0,333.0,334.0,197.0,125.0,195096,Fransergio
59369,23.0,187.96,181,65.0,70.0,291.0,315.0,322.0,312.0,322.0,179.0,29.0,195096,Fransergio
59375,20.0,187.96,181,68.0,72.0,315.0,335.0,337.0,307.0,348.0,179.0,29.0,195096,Fransergio
59368,23.0,187.96,181,65.0,70.0,291.0,315.0,322.0,309.0,322.0,179.0,29.0,195096,Fransergio
59355,25.0,187.96,181,73.0,75.0,349.0,333.0,345.0,353.0,371.0,200.0,34.0,195096,Fransergio
59366,23.0,187.96,181,68.0,72.0,334.0,317.0,335.0,329.0,329.0,179.0,29.0,195096,Fransergio
59367,23.0,187.96,181,65.0,70.0,291.0,315.0,322.0,309.0,322.0,179.0,29.0,195096,Fransergio
59356,25.0,187.96,181,71.0,73.0,346.0,326.0,342.0,349.0,359.0,200.0,34.0,195096,Fransergio
59358,25.0,187.96,181,71.0,73.0,346.0,326.0,342.0,349.0,345.0,200.0,34.0,195096,Fransergio
59359,25.0,187.96,181,71.0,74.0,346.0,326.0,342.0,349.0,345.0,200.0,34.0,195096,Fransergio
59360,24.0,187.96,181,71.0,74.0,348.0,332.0,338.0,341.0,340.0,182.0,34.0,195096,Fransergio
59357,25.0,187.96,181,71.0,73.0,346.0,326.0,342.0,349.0,353.0,200.0,34.0,195096,Fransergio
59362,24.0,187.96,181,71.0,74.0,348.0,332.0,338.0,334.0,330.0,182.0,34.0,195096,Fransergio
59363,24.0,187.96,181,69.0,72.0,343.0,317.0,337.0,328.0,331.0,179.0,29.0,195096,Fransergio
59364,23.0,187.96,181,70.0,73.0,347.0,321.0,339.0,329.0,333.0,179.0,29.0,195096,Fransergio
59365,23.0,187.96,181,69.0,73.0,342.0,317.0,339.0,329.0,333.0,179.0,29.0,195096,Fransergio
59361,24.0,187.96,181,71.0,74.0,348.0,332.0,338.0,334.0,330.0,182.0,34.0,195096,Fransergio
59559,29.0,185.42,185,82.0,82.0,394.0,367.0,317.0,355.0,333.0,50.0,38.0,160774,Fred
59555,29.0,185.42,185,82.0,82.0,394.0,367.0,325.0,375.0,333.0,50.0,38.0,160774,Fred
59556,29.0,185.42,185,82.0,82.0,394.0,367.0,325.0,375.0,337.0,50.0,38.0,160774,Fred
59557,29.0,185.42,185,82.0,82.0,394.0,367.0,317.0,355.0,337.0,50.0,38.0,160774,Fred
59569,23.0,185.42,185,84.0,90.0,384.0,376.0,396.0,391.0,359.0,68.0,98.0,160774,Fred
59558,29.0,185.42,185,82.0,82.0,394.0,367.0,317.0,355.0,337.0,50.0,38.0,160774,Fred
59560,28.0,185.42,185,80.0,80.0,389.0,362.0,313.0,363.0,325.0,50.0,38.0,160774,Fred
59566,25.0,185.42,185,79.0,85.0,373.0,357.0,392.0,396.0,345.0,74.0,138.0,160774,Fred
59562,27.0,185.42,185,79.0,81.0,381.0,361.0,332.0,381.0,319.0,50.0,38.0,160774,Fred
59563,27.0,185.42,185,80.0,85.0,379.0,357.0,386.0,388.0,315.0,50.0,38.0,160774,Fred
59564,26.0,185.42,185,79.0,85.0,368.0,357.0,386.0,391.0,315.0,50.0,38.0,160774,Fred
59565,26.0,185.42,185,80.0,85.0,372.0,359.0,390.0,400.0,349.0,64.0,138.0,160774,Fred
59567,24.0,185.42,185,78.0,85.0,368.0,368.0,386.0,383.0,347.0,74.0,138.0,160774,Fred
59568,23.0,185.42,185,84.0,89.0,384.0,376.0,396.0,391.0,359.0,74.0,138.0,160774,Fred
59554,29.0,185.42,185,81.0,81.0,392.0,367.0,321.0,375.0,331.0,50.0,38.0,160774,Fred
59561,28.0,185.42,185,80.0,80.0,383.0,362.0,332.0,369.0,319.0,50.0,38.0,160774,Fred
59553,29.0,185.42,185,82.0,82.0,392.0,364.0,321.0,375.0,331.0,50.0,38.0,160774,Fred
59546,30.0,185.42,185,78.0,78.0,381.0,362.0,294.0,366.0,317.0,52.0,38.0,160774,Fred
59551,29.0,185.42,185,81.0,81.0,387.0,364.0,321.0,373.0,330.0,52.0,38.0,160774,Fred
59552,29.0,185.42,185,81.0,81.0,387.0,364.0,321.0,373.0,330.0,50.0,38.0,160774,Fred
59535,26.0,187.96,183,68.0,70.0,249.0,299.0,241.0,320.0,267.0,209.0,61.0,179626,Fred
59537,22.0,187.96,183,66.0,68.0,240.0,266.0,260.0,323.0,258.0,203.0,61.0,179626,Fred
59538,21.0,187.96,183,59.0,68.0,241.0,240.0,260.0,247.0,241.0,180.0,93.0,179626,Fred
59539,21.0,187.96,183,59.0,68.0,241.0,240.0,260.0,247.0,241.0,180.0,93.0,179626,Fred
59540,32.0,185.42,185,77.0,77.0,370.0,348.0,302.0,359.0,316.0,52.0,38.0,160774,Fred
59541,32.0,185.42,185,78.0,78.0,378.0,358.0,302.0,363.0,318.0,52.0,38.0,160774,Fred
59536,26.0,187.96,183,66.0,68.0,240.0,266.0,260.0,323.0,258.0,203.0,61.0,179626,Fred
59543,30.0,185.42,185,78.0,78.0,380.0,360.0,302.0,363.0,315.0,52.0,38.0,160774,Fred
59544,30.0,185.42,185,78.0,78.0,380.0,360.0,302.0,363.0,317.0,52.0,38.0,160774,Fred
59545,30.0,185.42,185,78.0,78.0,381.0,360.0,304.0,363.0,320.0,52.0,38.0,160774,Fred
59547,30.0,185.42,185,79.0,79.0,384.0,362.0,294.0,366.0,318.0,52.0,38.0,160774,Fred
59548,30.0,185.42,185,79.0,79.0,384.0,362.0,294.0,366.0,324.0,52.0,38.0,160774,Fred
59542,31.0,185.42,185,78.0,78.0,380.0,360.0,302.0,363.0,315.0,52.0,38.0,160774,Fred
59549,30.0,185.42,185,79.0,79.0,384.0,362.0,309.0,366.0,325.0,52.0,38.0,160774,Fred
59550,30.0,185.42,185,80.0,80.0,384.0,364.0,319.0,373.0,328.0,52.0,38.0,160774,Fred
60110,16.0,170.18,150,62.0,72.0,237.0,310.0,411.0,351.0,260.0,75.0,75.0,193461,Fredy
60109,19.0,170.18,150,62.0,72.0,237.0,310.0,411.0,351.0,260.0,75.0,75.0,193461,Fredy
60108,19.0,170.18,150,71.0,77.0,302.0,320.0,409.0,336.0,273.0,75.0,56.0,193461,Fredy
60107,23.0,170.18,150,71.0,77.0,302.0,320.0,409.0,336.0,273.0,75.0,56.0,193461,Fredy
60105,23.0,170.18,150,71.0,77.0,306.0,329.0,418.0,338.0,276.0,75.0,56.0,193461,Fredy
60104,24.0,170.18,150,70.0,77.0,306.0,324.0,418.0,335.0,276.0,75.0,56.0,193461,Fredy
60103,24.0,170.18,150,70.0,75.0,306.0,324.0,424.0,335.0,276.0,75.0,56.0,193461,Fredy
60102,24.0,170.18,150,70.0,75.0,306.0,324.0,424.0,335.0,276.0,75.0,56.0,193461,Fredy
60106,23.0,170.18,150,71.0,77.0,302.0,320.0,409.0,336.0,273.0,75.0,56.0,193461,Fredy
60127,23.0,187.96,176,64.0,66.0,234.0,197.0,257.0,270.0,239.0,188.0,43.0,145758,Freire
60131,22.0,187.96,176,63.0,66.0,233.0,201.0,263.0,276.0,241.0,186.0,43.0,145758,Freire
60130,23.0,187.96,176,64.0,66.0,233.0,201.0,257.0,276.0,246.0,186.0,43.0,145758,Freire
60129,23.0,187.96,176,64.0,66.0,234.0,201.0,257.0,276.0,246.0,188.0,43.0,145758,Freire
60132,21.0,187.96,176,64.0,68.0,233.0,201.0,309.0,288.0,241.0,186.0,43.0,145758,Freire
60126,23.0,187.96,176,64.0,66.0,230.0,197.0,257.0,270.0,239.0,188.0,43.0,145758,Freire
60133,17.0,187.96,176,64.0,68.0,233.0,201.0,309.0,288.0,241.0,186.0,43.0,145758,Freire
60124,24.0,187.96,176,64.0,66.0,230.0,197.0,257.0,270.0,239.0,188.0,43.0,145758,Freire
60125,23.0,187.96,176,64.0,66.0,230.0,197.0,257.0,270.0,239.0,188.0,43.0,145758,Freire
60120,25.0,187.96,176,65.0,68.0,230.0,199.0,257.0,270.0,241.0,196.0,43.0,145758,Freire
60128,23.0,187.96,176,64.0,66.0,234.0,197.0,257.0,270.0,246.0,188.0,43.0,145758,Freire
60122,24.0,187.96,176,65.0,68.0,230.0,199.0,257.0,270.0,241.0,196.0,43.0,145758,Freire
60121,24.0,187.96,176,65.0,68.0,230.0,199.0,257.0,270.0,241.0,196.0,43.0,145758,Freire
60123,24.0,187.96,176,65.0,68.0,230.0,197.0,257.0,270.0,241.0,193.0,43.0,145758,Freire
60204,23.0,180.34,163,70.0,84.0,335.0,304.0,379.0,337.0,367.0,198.0,107.0,146954,Gabi
60203,24.0,180.34,163,72.0,84.0,338.0,309.0,384.0,337.0,367.0,211.0,157.0,146954,Gabi
60202,25.0,180.34,163,70.0,84.0,326.0,297.0,375.0,325.0,355.0,205.0,154.0,146954,Gabi
60201,26.0,180.34,163,73.0,85.0,338.0,324.0,373.0,330.0,375.0,208.0,154.0,146954,Gabi
60200,27.0,180.34,163,73.0,82.0,329.0,332.0,371.0,354.0,330.0,208.0,43.0,146954,Gabi
60199,27.0,180.34,163,75.0,82.0,328.0,363.0,373.0,366.0,339.0,208.0,43.0,146954,Gabi
60198,28.0,180.34,163,78.0,79.0,350.0,398.0,370.0,372.0,374.0,210.0,43.0,146954,Gabi
60197,28.0,180.34,163,78.0,79.0,333.0,403.0,374.0,365.0,373.0,199.0,43.0,146954,Gabi
60196,29.0,180.34,163,78.0,79.0,328.0,403.0,372.0,365.0,373.0,195.0,43.0,146954,Gabi
60195,29.0,180.34,163,80.0,80.0,330.0,407.0,372.0,370.0,384.0,203.0,43.0,146954,Gabi
60193,29.0,180.34,163,80.0,80.0,334.0,403.0,372.0,370.0,386.0,203.0,43.0,146954,Gabi
60194,29.0,180.34,163,80.0,80.0,334.0,403.0,372.0,370.0,384.0,203.0,43.0,146954,Gabi
60190,30.0,180.34,163,80.0,80.0,334.0,403.0,372.0,369.0,386.0,203.0,43.0,146954,Gabi
60181,32.0,180.34,163,81.0,81.0,334.0,396.0,359.0,365.0,392.0,220.0,43.0,146954,Gabi
60191,29.0,180.34,163,80.0,80.0,334.0,403.0,372.0,370.0,386.0,203.0,43.0,146954,Gabi
60183,32.0,180.34,163,80.0,80.0,334.0,396.0,359.0,365.0,392.0,217.0,43.0,146954,Gabi
60184,32.0,180.34,163,80.0,80.0,334.0,396.0,360.0,365.0,392.0,217.0,43.0,146954,Gabi
60182,32.0,180.34,163,80.0,80.0,334.0,396.0,359.0,365.0,392.0,217.0,43.0,146954,Gabi
60186,31.0,180.34,163,82.0,82.0,334.0,398.0,371.0,367.0,395.0,225.0,43.0,146954,Gabi
60187,30.0,180.34,163,81.0,81.0,334.0,398.0,371.0,366.0,395.0,225.0,43.0,146954,Gabi
60188,30.0,180.34,163,80.0,80.0,334.0,398.0,371.0,366.0,392.0,219.0,43.0,146954,Gabi
60189,30.0,180.34,163,80.0,80.0,334.0,400.0,372.0,367.0,390.0,212.0,43.0,146954,Gabi
60185,32.0,180.34,163,80.0,80.0,334.0,396.0,360.0,365.0,392.0,217.0,43.0,146954,Gabi
60192,29.0,180.34,163,80.0,80.0,334.0,403.0,372.0,370.0,386.0,203.0,43.0,146954,Gabi
60239,31.0,175.26,165,59.0,59.0,273.0,278.0,279.0,287.0,298.0,172.0,43.0,106539,Gabri
60244,28.0,175.26,165,70.0,74.0,307.0,336.0,318.0,345.0,358.0,203.0,120.0,106539,Gabri
60243,28.0,175.26,165,71.0,74.0,307.0,337.0,323.0,347.0,358.0,203.0,111.0,106539,Gabri
60242,29.0,175.26,165,72.0,74.0,307.0,337.0,323.0,337.0,364.0,194.0,111.0,106539,Gabri
60241,30.0,175.26,165,73.0,74.0,310.0,330.0,323.0,342.0,377.0,195.0,111.0,106539,Gabri
60240,30.0,175.26,165,74.0,78.0,284.0,295.0,316.0,337.0,341.0,198.0,43.0,106539,Gabri
60238,32.0,175.26,165,59.0,59.0,273.0,278.0,279.0,287.0,298.0,172.0,43.0,106539,Gabri
60236,34.0,175.26,165,60.0,60.0,274.0,280.0,287.0,286.0,298.0,172.0,43.0,106539,Gabri
60235,34.0,175.26,165,60.0,60.0,274.0,280.0,287.0,268.0,303.0,172.0,43.0,106539,Gabri
60234,35.0,175.26,165,60.0,60.0,274.0,280.0,287.0,268.0,303.0,172.0,43.0,106539,Gabri
60233,35.0,175.26,165,60.0,60.0,274.0,280.0,287.0,268.0,303.0,172.0,43.0,106539,Gabri
60237,33.0,175.26,165,59.0,59.0,273.0,278.0,279.0,287.0,298.0,172.0,43.0,106539,Gabri
60520,21.0,193.04,198,68.0,77.0,126.0,126.0,226.0,216.0,132.0,75.0,340.0,201931,Gabriel
60521,21.0,193.04,198,69.0,77.0,126.0,126.0,234.0,216.0,132.0,75.0,340.0,201931,Gabriel
60522,21.0,193.04,198,68.0,77.0,127.0,126.0,225.0,223.0,123.0,75.0,335.0,201931,Gabriel
60523,21.0,193.04,198,68.0,77.0,127.0,126.0,232.0,229.0,123.0,75.0,335.0,201931,Gabriel
60524,20.0,193.04,198,67.0,77.0,127.0,126.0,232.0,229.0,123.0,75.0,329.0,201931,Gabriel
60526,19.0,193.04,198,66.0,83.0,71.0,80.0,228.0,188.0,83.0,39.0,328.0,201931,Gabriel
60519,21.0,193.04,198,71.0,78.0,125.0,125.0,225.0,216.0,129.0,75.0,352.0,201931,Gabriel
60527,18.0,193.04,198,66.0,79.0,71.0,80.0,228.0,191.0,83.0,39.0,328.0,201931,Gabriel
60528,18.0,193.04,198,66.0,82.0,97.0,80.0,276.0,191.0,83.0,39.0,328.0,201931,Gabriel
60529,14.0,193.04,198,66.0,82.0,97.0,80.0,276.0,191.0,83.0,39.0,328.0,201931,Gabriel
60525,20.0,193.04,198,67.0,83.0,71.0,80.0,225.0,212.0,83.0,39.0,329.0,201931,Gabriel
60518,22.0,193.04,198,70.0,78.0,125.0,125.0,241.0,216.0,127.0,75.0,342.0,201931,Gabriel
60517,22.0,193.04,198,71.0,79.0,125.0,125.0,246.0,216.0,127.0,75.0,346.0,201931,Gabriel
60507,24.0,185.42,185,55.0,64.0,189.0,170.0,204.0,259.0,185.0,170.0,45.0,187200,Gabriel
60515,22.0,193.04,198,74.0,81.0,73.0,76.0,247.0,200.0,130.0,43.0,361.0,201931,Gabriel
60514,23.0,193.04,198,74.0,80.0,73.0,76.0,247.0,200.0,130.0,43.0,361.0,201931,Gabriel
60513,17.0,185.42,185,54.0,69.0,200.0,178.0,298.0,296.0,237.0,174.0,105.0,187200,Gabriel
60512,20.0,185.42,185,54.0,69.0,200.0,178.0,298.0,296.0,237.0,174.0,105.0,187200,Gabriel
60511,20.0,185.42,185,55.0,68.0,189.0,170.0,286.0,280.0,185.0,171.0,45.0,187200,Gabriel
60510,21.0,185.42,185,55.0,68.0,189.0,170.0,286.0,280.0,185.0,171.0,45.0,187200,Gabriel
60509,21.0,185.42,185,55.0,64.0,189.0,170.0,204.0,261.0,185.0,171.0,45.0,187200,Gabriel
60508,23.0,185.42,185,55.0,64.0,189.0,170.0,204.0,261.0,185.0,171.0,45.0,187200,Gabriel
60516,22.0,193.04,198,71.0,79.0,125.0,125.0,246.0,216.0,127.0,75.0,346.0,201931,Gabriel
60506,24.0,185.42,185,56.0,64.0,193.0,179.0,204.0,259.0,191.0,174.0,45.0,187200,Gabriel
60505,24.0,185.42,185,56.0,64.0,193.0,179.0,204.0,259.0,191.0,174.0,45.0,187200,Gabriel
60504,24.0,185.42,185,56.0,64.0,193.0,179.0,204.0,287.0,191.0,174.0,45.0,187200,Gabriel
61065,26.0,193.04,201,70.0,72.0,188.0,201.0,250.0,247.0,188.0,89.0,352.0,135513,Galatto
61066,26.0,193.04,201,70.0,72.0,188.0,201.0,250.0,247.0,188.0,89.0,352.0,135513,Galatto
61064,27.0,193.04,201,75.0,69.0,138.0,152.0,250.0,216.0,129.0,83.0,383.0,135513,Galatto
61069,23.0,193.04,201,68.0,70.0,156.0,242.0,250.0,247.0,188.0,89.0,341.0,135513,Galatto
61068,24.0,193.04,201,68.0,75.0,156.0,201.0,250.0,247.0,188.0,89.0,341.0,135513,Galatto
61063,27.0,193.04,201,69.0,69.0,139.0,135.0,250.0,218.0,129.0,75.0,354.0,135513,Galatto
61067,25.0,193.04,201,72.0,75.0,188.0,201.0,250.0,247.0,188.0,89.0,362.0,135513,Galatto
61061,30.0,193.04,201,70.0,70.0,139.0,135.0,250.0,218.0,129.0,75.0,357.0,135513,Galatto
61060,30.0,193.04,201,70.0,70.0,139.0,135.0,250.0,218.0,129.0,75.0,357.0,135513,Galatto
61059,30.0,193.04,201,70.0,70.0,139.0,135.0,250.0,218.0,129.0,75.0,357.0,135513,Galatto
61058,31.0,193.04,201,69.0,70.0,139.0,135.0,231.0,216.0,129.0,75.0,351.0,135513,Galatto
61057,31.0,193.04,201,69.0,69.0,126.0,128.0,232.0,222.0,129.0,75.0,348.0,135513,Galatto
61062,30.0,193.04,201,69.0,69.0,139.0,135.0,250.0,218.0,129.0,75.0,354.0,135513,Galatto
62116,18.0,182.88,179,58.0,68.0,175.0,170.0,294.0,269.0,202.0,190.0,48.0,210466,Gege
62115,24.0,182.88,179,58.0,68.0,175.0,170.0,294.0,269.0,202.0,190.0,48.0,210466,Gege
62114,24.0,182.88,179,62.0,66.0,187.0,170.0,294.0,287.0,208.0,199.0,48.0,210466,Gege
62113,25.0,182.88,179,62.0,66.0,187.0,170.0,294.0,287.0,208.0,199.0,48.0,210466,Gege
62112,25.0,182.88,179,61.0,66.0,256.0,208.0,303.0,292.0,225.0,191.0,48.0,210466,Gege
62110,25.0,182.88,179,64.0,66.0,231.0,198.0,306.0,288.0,246.0,196.0,48.0,210466,Gege
62109,25.0,182.88,179,64.0,66.0,231.0,198.0,306.0,289.0,246.0,196.0,48.0,210466,Gege
62108,26.0,182.88,179,65.0,67.0,231.0,208.0,310.0,295.0,254.0,196.0,48.0,210466,Gege
62107,26.0,182.88,179,65.0,67.0,231.0,208.0,331.0,295.0,254.0,196.0,48.0,210466,Gege
62106,26.0,182.88,179,67.0,67.0,234.0,210.0,331.0,297.0,264.0,200.0,48.0,210466,Gege
62111,25.0,182.88,179,64.0,66.0,231.0,198.0,306.0,288.0,246.0,196.0,48.0,210466,Gege
62104,26.0,182.88,179,67.0,69.0,234.0,210.0,331.0,297.0,264.0,200.0,48.0,210466,Gege
62105,26.0,182.88,179,67.0,67.0,234.0,210.0,331.0,297.0,264.0,200.0,48.0,210466,Gege
62095,28.0,182.88,179,68.0,68.0,243.0,222.0,325.0,307.0,268.0,200.0,53.0,210466,Gege
62097,27.0,182.88,179,68.0,69.0,243.0,222.0,325.0,307.0,268.0,200.0,53.0,210466,Gege
62098,27.0,182.88,179,68.0,70.0,243.0,222.0,325.0,307.0,268.0,200.0,53.0,210466,Gege
62096,28.0,182.88,179,68.0,68.0,243.0,222.0,325.0,307.0,268.0,200.0,53.0,210466,Gege
62100,27.0,182.88,179,71.0,73.0,243.0,227.0,332.0,307.0,271.0,213.0,53.0,210466,Gege
62101,27.0,182.88,179,67.0,69.0,234.0,210.0,331.0,304.0,264.0,200.0,48.0,210466,Gege
62102,27.0,182.88,179,67.0,69.0,234.0,210.0,331.0,304.0,264.0,200.0,48.0,210466,Gege
62103,26.0,182.88,179,67.0,69.0,234.0,210.0,331.0,304.0,264.0,200.0,48.0,210466,Gege
62099,27.0,182.88,179,71.0,73.0,243.0,227.0,328.0,307.0,271.0,213.0,53.0,210466,Gege
62173,20.0,172.72,148,67.0,80.0,291.0,298.0,374.0,308.0,227.0,88.0,38.0,227055,Gelson
62177,11.0,172.72,148,65.0,79.0,281.0,292.0,371.0,308.0,227.0,88.0,38.0,227055,Gelson
62176,19.0,172.72,148,65.0,79.0,281.0,292.0,371.0,308.0,227.0,88.0,38.0,227055,Gelson
62175,19.0,172.72,148,66.0,79.0,291.0,292.0,374.0,308.0,227.0,88.0,38.0,227055,Gelson
62174,19.0,172.72,148,66.0,79.0,291.0,292.0,374.0,308.0,227.0,88.0,38.0,227055,Gelson
62172,20.0,172.72,148,74.0,85.0,319.0,344.0,428.0,333.0,291.0,91.0,43.0,227055,Gelson
62169,20.0,172.72,148,75.0,87.0,325.0,349.0,431.0,309.0,298.0,91.0,43.0,227055,Gelson
62170,20.0,172.72,148,74.0,86.0,319.0,344.0,428.0,309.0,291.0,91.0,43.0,227055,Gelson
62168,20.0,172.72,148,75.0,86.0,325.0,349.0,431.0,309.0,298.0,91.0,43.0,227055,Gelson
62167,20.0,172.72,148,76.0,87.0,327.0,353.0,448.0,317.0,298.0,91.0,43.0,227055,Gelson
62166,20.0,172.72,148,75.0,87.0,323.0,348.0,448.0,315.0,293.0,91.0,43.0,227055,Gelson
62171,20.0,172.72,148,74.0,86.0,319.0,344.0,428.0,320.0,291.0,91.0,43.0,227055,Gelson
62731,20.0,195.58,196,63.0,72.0,83.0,92.0,213.0,195.0,117.0,44.0,315.0,212942,Georgemy
62732,20.0,195.58,196,63.0,77.0,83.0,92.0,213.0,195.0,117.0,44.0,315.0,212942,Georgemy
